chapter,character,line_number,text_preview,voice_file
"chapter_2","Maya",852,"Everything that isn't you is about to fall away. Eventually,",""
"chapter_2","Amelia",854,"Eventually?",""
"chapter_2","Maya",856,"Eventually.",""
"chapter_2","Narrator",858,"She smiles. It's warm and slightly unsettling.",""
"chapter_2","Maya",860,"I'm Maya, by the way. Come find me if you want to talk about",""
"chapter_2","Narrator",873,"Sunday night. The first full week is done.",""
"chapter_2","Narrator",877,"Her phone is open to the group chat Liz started. Messages fr",""
"chapter_2","Narrator",879,"Nothing from Sarah.",""
"chapter_2","Narrator",881,"She picks up the phone. Types a text to Ella:",""
"chapter_2","Narrator",883,"first week done. still alive. miss you x",""
"chapter_2","Narrator",885,"Ella replies immediately:",""
"chapter_2","Narrator",887,"course you're alive. you're you. tell me everything tomorrow",""
"chapter_2","Narrator",889,"even the sticky floor story?",""
"chapter_2","Narrator",891,"ESPECIALLY the sticky floor story",""
"chapter_2","Narrator",893,"Amelia puts the phone down. Pulls the curtain aside.",""
"chapter_2","Narrator",895,"She came here not knowing anyone. Not knowing where the lect",""
"chapter_2","Narrator",897,"She knows now.",""
"chapter_2","Narrator",899,"I'm here. I'm actually here. And tomorrow — another week. An",""
"chapter_2","Narrator",901,"She doesn't know yet what she's figuring out. She doesn't kn",""
"chapter_2","Narrator",903,"She doesn't know about any of it.",""
"chapter_2","Narrator",905,"But something has started. Under the surface. Like a tide tu",""
"chapter_2","Centered",911,"End of Chapter Two",""
"chapter_3","Centered",26,"Chapter Three\n\nRefusal of the Call",""
"chapter_3","Narrator",44,"The reading list is seven pages long. Single-spaced. Amelia ",""
"chapter_3","Narrator",48,"I don't understand any of this. Why is there so much statist",""
"chapter_3","Narrator",50,"Her phone pings:",""
"chapter_3","Narrator",52,"ella: hows it going x",""
"chapter_3","Narrator",54,"killing it obviously",""
"chapter_3","Narrator",56,"ella: liar",""
"chapter_3","Narrator",60,"ella: welcome to university babe its just reading ina fancy ",""
"chapter_3","Narrator",62,"She puts the phone down. Opens the Eysenck chapter. Reads ab",""
"chapter_3","Narrator",64,"Everyone else seems to be managing. Sophia — I've seen her i",""
"chapter_3","Narrator",76,"The kitchen light is on.",""
"chapter_3","Narrator",82,"She looks up.",""
"chapter_3","Liz",84,"Oh — sorry, I — it's nothing, I'm fine—",""
"chapter_3","Narrator",86,"She's not fine. The sentence breaks halfway through, like so",""
"chapter_3","Narrator",90,"It's 2am. The kitchen light hums. Liz is not fine.",""
"chapter_3","Narrator",100,"She puts one in front of Liz and sits opposite.",""
"chapter_3","Amelia",102,"You don't have to be fine.",""
"chapter_3","Narrator",104,"That's all it takes. The dam breaks.",""
"chapter_3","Liz",106,"I miss my dog. I know that sounds stupid but I miss Marvin s",""
"chapter_3","Narrator",108,"She can't finish the sentence.",""
"chapter_3","Liz",110,"And I miss my mum's roast. And I miss being able to walk to ",""
"chapter_3","Narrator",112,"Amelia doesn't say 'it'll get better.' She doesn't say 'ever",""
"chapter_3","Narrator",114,"They stay until three. Then four. At some point Liz starts l",""
"chapter_3","Narrator",116,"By the time they go back to bed, something has shifted. The ",""
"chapter_3","Amelia",122,"Hey. Are you okay?",""
"chapter_3","Liz",124,"Yeah, just — homesick. It's daft.",""
"chapter_3","Amelia",126,"It's not daft.",""
"chapter_3","Amelia",130,"Do you want me to sit for a bit?",""
"chapter_3","Liz",132,"No, no. Honestly. Go back to sleep. I'm fine.",""
"chapter_3","Narrator",134,"Amelia hesitates. Then nods.",""
"chapter_3","Amelia",136,"If you need anything — I'm right next door.",""
"chapter_3","Narrator",138,"'Right next door' is about four metres of plasterboard. She ",""
"chapter_3","Narrator",140,"I should have stayed. Maybe. I don't know.",""
"chapter_3","Narrator",146,"Amelia pauses in the kitchen doorway. Her hand on the light ",""
"chapter_3","Narrator",148,"She could go in. She could sit down. She could be the person",""
"chapter_3","Narrator",152,"Through the wall, she hears Liz blow her nose. Then silence.",""
"chapter_3","Narrator",154,"She'll be okay. People are always okay eventually. Aren't th",""
"chapter_3","Narrator",156,"She stares at the ceiling until sleep comes. It takes a long",""
"chapter_3","Narrator",168,"A voice — smooth, precise, calibrated to carry just far enou",""
"chapter_3","Tasha",170,"Oh, love, is that a charity shop jacket?",""
"chapter_3","Tasha",174,"No, genuinely, I think that's sweet. Very... sustainable.",""
"chapter_3","Narrator",176,"Two of her friends — Amelia doesn't know their names yet — l",""
"chapter_3","Narrator",178,"Amelia's coat is from a charity shop. It's corduroy. Grace f",""
"chapter_3","Narrator",182,"The corridor is full of people. Several are watching.",""
"chapter_3","Narrator",189,"Amelia looks at this woman. Looks at the jacket. Looks back.",""
"chapter_3","Amelia",191,"Yeah, it is. My mum found it. Washed it three times.",""
"chapter_3","Narrator",193,"Beat.",""
"chapter_3","Amelia",195,"It's corduroy. In case you were wondering about the fabric.",""
"chapter_3","Narrator",199,"Tasha's smile flickers. Just for a moment — a micro-expressi",""
"chapter_3","Tasha",201,"Right. Well. It suits you.",""
"chapter_3","Narrator",205,"Later, Raj says: 'That's Tasha Reynolds. She's second year. ",""
"chapter_3","Narrator",211,"Amelia says nothing. She picks up her bag, turns, and walks ",""
"chapter_3","Narrator",213,"Behind her, she hears the laughter swell and then subside, l",""
"chapter_3","Narrator",215,"Don't react. That's what she wants. That's literally what sh",""
"chapter_3","Narrator",217,"Her hands are shaking. She's glad her back is turned.",""
"chapter_3","Narrator",219,"She sits down. Opens her notebook. The words swim.",""
"chapter_3","Narrator",221,"It's just a coat. It's just a stupid coat.",""
"chapter_3","Narrator",223,"But she pulls it tighter around herself. Grace's coat. Washe",""
"chapter_3","Narrator",231,"Amelia hears herself laugh. It comes out before she's decide",""
"chapter_3","Amelia",233,"Yeah, I know, it's a bit vintage, isn't it?",""
"chapter_3","Narrator",235,"Tasha smiles. The real kind, or at least the kind that looks",""
"chapter_3","Tasha",237,"Vintage. That's one word for it.",""
"chapter_3","Narrator",239,"They laugh together. The corridor relaxes. Amelia is one of ",""
"chapter_3","Narrator",241,"She hates how good it feels.",""
"chapter_3","Narrator",243,"What was that? What did I just do?",""
"chapter_3","Narrator",245,"Later, alone, she thinks about Grace in the charity shop, ho",""
"chapter_3","Narrator",247,"She feels sick.",""
"chapter_3","Narrator",261,"Week four. A seminar on cognitive bias and social perception",""
"chapter_3","Narrator",263,"The topic turns to implicit bias testing. Tasha raises her h",""
"chapter_3","Tasha",265,"I just think the whole 'unconscious bias' thing is a bit — i",""
"chapter_3","Narrator",267,"She says 'frankly' like she's being brave, not ignorant.",""
"chapter_3","Tasha",269,"And if it's unconscious, then it's not really your fault, is",""
"chapter_3","Narrator",271,"The room shifts. Some people look at their notes. The tutor ",""
"chapter_3","Narrator",273,"But it's Zara who speaks.",""
"chapter_3","Narrator",275,"She's been sitting at the end of the table. Braids pulled ba",""
"chapter_3","Zara",277,"Would you like me to explain how unconscious bias works? I'v",""
"chapter_3","Narrator",279,"Her voice is level. But the room feels it — the temperature ",""
"chapter_3","Tasha",281,"I wasn't saying—",""
"chapter_3","Zara",283,"You were saying it's not anyone's fault. Which is convenient",""
"chapter_3","Narrator",285,"The silence is total.",""
"chapter_3","Zara",287,"But you know what — you're half right. It is unconscious. Fo",""
"chapter_3","Narrator",289,"Tasha says nothing. Her face is a mask.",""
"chapter_3","Narrator",291,"The tutor says something about moving on. Nobody moves on.",""
"chapter_3","Narrator",295,"The seminar is over. People are packing up. Zara is putting ",""
"chapter_3","Amelia",304,"That was brilliant.",""
"chapter_3","Narrator",306,"She says it in the corridor. In front of people. Loud enough",""
"chapter_3","Narrator",308,"Zara looks at her. Assesses her. Decides.",""
"chapter_3","Zara",310,"You're in my corridor, aren't you? First floor?",""
"chapter_3","Amelia",312,"Amelia. Room 14.",""
"chapter_3","Zara",314,"Zara. I'm second year. I know Tasha. She does this.",""
"chapter_3","Amelia",316,"I figured.",""
"chapter_3","Zara",318,"Most people just watch, you know. Like it's telly.",""
"chapter_3","Amelia",320,"That felt less like something you watch and more like someth",""
"chapter_3","Narrator",322,"The ghost of a smile.",""
"chapter_3","Zara",324,"Stand next to. I like that.",""
"chapter_3","Narrator",326,"She nods, once, like something has been decided.",""
"chapter_3","Zara",328,"Come to the library sometime. I'm usually on third floor. We",""
"chapter_3","Narrator",335,"Amelia waits until the room clears. Catches Zara in the stai",""
"chapter_3","Amelia",337,"Hey — I just wanted to say. What you said in there. It matte",""
"chapter_3","Narrator",339,"Zara looks at her. The guard is still up.",""
"chapter_3","Zara",341,"Thanks.",""
"chapter_3","Amelia",343,"I should have said something too. I wanted to.",""
"chapter_3","Zara",345,"But you didn't.",""
"chapter_3","Narrator",347,"It's not an accusation. Just an observation.",""
"chapter_3","Amelia",349,"No. I didn't.",""
"chapter_3","Zara",351,"It's hard the first time. It's hard every time, honestly. Bu",""
"chapter_3","Narrator",353,"She pauses.",""
"chapter_3","Zara",355,"Next time.",""
"chapter_3","Amelia",357,"Next time.",""
"chapter_3","Narrator",359,"Zara nods. It's not approval, exactly. It's an invitation to",""
"chapter_3","Narrator",364,"Amelia picks up her bag. Leaves the room. Says nothing.",""
"chapter_3","Narrator",366,"She sees Zara in the corridor, walking alone, back straight,",""
"chapter_3","Narrator",368,"Zara notes the silence. Her expression doesn't change. But s",""
"chapter_3","Narrator",370,"I should have said something. I know I should have said some",""
"chapter_3","Narrator",372,"She didn't.",""
"chapter_3","Narrator",374,"Next time. I'll say something next time.",""
"chapter_3","Narrator",376,"But next time is always easier to promise than this time is ",""
"chapter_3","Narrator",386,"A note appeared on the kitchen noticeboard. Written in Lucas",""
"chapter_3","Narrator",388,"Jung Reading Group. My room (17). Wednesday, 7pm. Bring the ",""
"chapter_3","Lucas",392,"Right. So. The collective unconscious.",""
"chapter_3","Narrator",394,"He says it like someone testing whether the words will hold.",""
"chapter_3","Lucas",396,"Jung says we're all carrying these... patterns. Archetypes. ",""
"chapter_3","Narrator",398,"He looks up.",""
"chapter_3","Lucas",400,"I find this either the most terrifying idea in psychology or",""
"chapter_3","Narrator",404,"The room is small. Books stacked on the desk. A single lamp ",""
"chapter_3","Amelia",411,"I think it's both.",""
"chapter_3","Lucas",413,"Both?",""
"chapter_3","Amelia",415,"Terrifying because it means there are parts of ourselves we ",""
"chapter_3","Narrator",417,"She pauses. Finds the thought.",""
"chapter_3","Amelia",419,"—because it means we're not alone in it. Everyone has a Shad",""
"chapter_3","Narrator",421,"Lucas is very still. The way he gets when he's really listen",""
"chapter_3","Lucas",423,"That's... exactly right.",""
"chapter_3","Narrator",425,"They talk for two hours. About the Shadow. About dreams. Abo",""
"chapter_3","Amelia",428,"The copy I got from a charity shop — someone wrote 'pay atte",""
"chapter_3","Lucas",430,"Pay attention to the Shadow.",""
"chapter_3","Narrator",432,"He lets the phrase sit in the room.",""
"chapter_3","Lucas",434,"Someone was trying to pass something on. Through the margin ",""
"chapter_3","Narrator",436,"By the end, the tea is cold and the light has changed and so",""
"chapter_3","Narrator",442,"She tries to engage. She does. But her mind keeps sliding ba",""
"chapter_3","Amelia",444,"Sorry — can you say that again? I'm a bit...",""
"chapter_3","Lucas",446,"Overwhelmed?",""
"chapter_3","Amelia",448,"Is it that obvious?",""
"chapter_3","Lucas",450,"You've checked your phone three times in twenty minutes. And",""
"chapter_3","Narrator",452,"She puts the pen down.",""
"chapter_3","Amelia",454,"I want to be here for this. I really do. I just—",""
"chapter_3","Lucas",456,"Go. Do the essay. We can talk about Jung anytime.",""
"chapter_3","Narrator",458,"He means it. There's no judgement in it — just the quiet pra",""
"chapter_3","Narrator",463,"She doesn't go.",""
"chapter_3","Narrator",465,"She sees the note on the noticeboard. Thinks about it. Start",""
"chapter_3","Narrator",467,"I can't. I've got the essay. I've got the reading. I've got ",""
"chapter_3","Narrator",469,"She texts Lucas:",""
"chapter_3","Narrator",471,"sorry, cant make it tonight. drowning in eysenck",""
"chapter_3","Narrator",473,"He replies:",""
"chapter_3","Narrator",475,"another time. the unconscious will wait",""
"chapter_3","Narrator",477,"She stares at the message. There's something in that — the u",""
"chapter_3","Narrator",487,"Maya corners Amelia in the philosophy corridor on a Thursday",""
"chapter_3","Maya",489,"Okay, so, I know this is going to sound weird.",""
"chapter_3","Amelia",491,"When you start with that, it's always going to be weird.",""
"chapter_3","Maya",493,"Fair. But listen — I'm doing a thing tonight. A meditation t",""
"chapter_3","Amelia",495,"...Chanting.",""
"chapter_3","Maya",497,"Gentle chanting! Meditative chanting! Not cult chanting. The",""
"chapter_3","Narrator",499,"She hands Amelia a flyer she's made herself — hand-drawn man",""
"chapter_3","Maya",501,"It's about presence. Being in your body. Connecting to somet",""
"chapter_3","Narrator",503,"She pauses.",""
"chapter_3","Maya",505,"I think you'd get something out of it. Something you're not ",""
